Z  N   AME2020   Prediction   Difference
062 087 -76.559    -77.160      0.601
062 088 -77.091    -76.861     -0.230
062 089 -74.802    -73.890     -0.912
062 090 -74.938    -73.189     -1.749
062 091 -72.576    -70.317     -2.260
062 092 -72.338    -69.353     -2.985
062 093 -69.851    -66.446     -3.405
062 094 -69.089    -65.280     -3.809
062 095 -65.940    -62.355     -3.584
062 096 -65.000    -61.130     -3.870
062 097 -61.583    -57.799     -3.784
062 098 -60.103    -56.654     -3.449
062 099 -56.417    -53.165     -3.252
062 100 -54.378    -52.324     -2.055
062 101 -50.089    -48.398     -1.692
062 102 -47.956    -47.732     -0.224
062 103 -43.460    -43.323     -0.138
062 104 -40.651    -42.450      1.799
062 105 -35.521    -37.558      2.038
062 106 -32.779    -36.022      3.243
062 107 -27.447    -31.846      4.399
062 108 -24.067    -29.918      5.851
062 109 -18.719    -25.482      6.764
062 110 -15.025    -23.742      8.717
062 111  -9.561    -18.663      9.102
062 112  -5.619    -15.746     10.127
062 113   0.078     -6.400      6.478
062 114   4.304     -4.950      9.253
062 115  10.440      3.523      6.917
062 116  14.785      6.362      8.423
062 117  20.708     13.017      7.691
062 118  25.781     17.377      8.404
062 119  32.386     23.646      8.739
062 120  36.183     29.471      6.712
062 121  42.602     35.750      6.852
062 122  47.075     42.418      4.657
062 123  53.488     48.060      5.428
062 124  58.046     54.193      3.853
062 125  63.882     59.772      4.110
062 126  68.938     65.821      3.117
062 127  76.795     70.915      5.880
062 128  83.577     75.843      7.734
063 071 -50.773    -54.064      3.292
063 072 -55.203    -58.201      2.998
063 073 -56.735    -58.785      2.050
063 074 -60.964    -62.285      1.321
063 075 -62.381    -64.309      1.929
063 076 -65.986    -67.781      1.796
063 077 -67.385    -70.057      2.672
063 078 -70.317    -73.009      2.692
063 079 -70.931    -75.297      4.366
063 080 -74.127    -77.863      3.736
063 081 -75.746    -79.963      4.217
063 082 -78.462    -81.615      3.153
063 083 -76.788    -80.968      4.180
063 084 -77.454    -79.647      2.193
063 085 -75.327    -78.203      2.877
063 086 -76.356    -76.894      0.538
063 087 -74.621    -75.128      0.507
063 088 -75.360    -74.234     -1.126
063 089 -73.519    -72.189     -1.330
063 090 -73.840    -71.251     -2.589
063 091 -71.825    -68.947     -2.878
063 092 -72.007    -67.978     -4.029
063 093 -69.745    -65.384     -4.361
063 094 -69.321    -64.775     -4.546
063 095 -66.542    -61.749     -4.793
063 096 -65.840    -61.417     -4.423
063 097 -62.739    -58.084     -4.655
063 098 -61.536    -58.093     -3.443
063 099 -58.129    -54.714     -3.415
063 100 -56.427    -54.329     -2.098
063 101 -52.358    -50.679     -1.679
063 102 -50.589    -50.133     -0.456
063 103 -46.392    -46.374     -0.018
063 104 -43.982    -45.527      1.545
063 105 -39.188    -41.249      2.061
063 106 -36.686    -39.722      3.035
063 107 -31.631    -35.794      4.163
063 108 -28.412    -33.921      5.509
063 109 -23.420    -30.204      6.785
063 110 -19.943    -28.002      8.059
063 111 -14.288    -24.456     10.167
063 112 -10.769    -22.958     12.189
063 113  -5.437    -17.824     12.387
063 114  -1.529    -15.422     13.892
063 115   4.574     -8.057     12.632
063 116   8.808     -6.621     15.429
063 117  14.765      2.895     11.870
063 118  19.123      4.874     14.249
063 119  25.376     13.435     11.941
063 120  29.348     15.821     13.527
063 121  35.419     23.779     11.639
063 122  39.833     27.997     11.836
063 123  46.241     35.016     11.225
063 124  50.333     41.465      8.868
063 125  55.949     46.741      9.208
063 126  60.834     53.952      6.882
063 127  68.427     59.272      9.155
063 128  74.924     66.562      8.362
064 067 -27.890    -39.895     12.004
064 068 -34.112    -43.568      9.455
064 069 -37.036    -46.252      9.216
064 070 -42.773    -50.042      7.269
064 071 -45.224    -52.223      6.998
064 072 -50.018    -55.762      5.744
064 073 -51.844    -57.557      5.713
064 074 -56.280    -60.771      4.491
064 075 -57.835    -63.067      5.232
064 076 -61.575    -66.618      5.044
064 077 -63.203    -68.872      5.669
064 078 -66.710    -72.838      6.128
064 079 -67.665    -74.818      7.153
064 080 -70.949    -78.630      7.682
064 081 -72.756    -80.037      7.281
064 082 -75.697    -83.037      7.340
064 083 -74.470    -80.678      6.208
064 084 -75.585    -80.969      5.384
064 085 -73.900    -78.188      4.288
064 086 -75.083    -78.275      3.192
064 087 -73.506    -75.512      2.006
064 088 -74.704    -75.487      0.783
064 089 -73.140    -72.887     -0.253
064 090 -73.808    -72.481     -1.327
064 091 -72.066    -70.000     -2.066
064 092 -72.459    -69.472     -2.986
064 093 -70.577    -66.843     -3.734
064 094 -70.526    -66.312     -4.213
064 095 -67.934    -63.408     -4.526
064 096 -67.563    -62.973     -4.591
064 097 -64.796    -59.899     -4.896
064 098 -63.906    -59.441     -4.465
064 099 -60.814    -56.090     -4.725
064 100 -59.469    -55.723     -3.746
064 101 -55.651    -52.095     -3.556
064 102 -54.264    -51.858     -2.406
064 103 -50.418    -48.078     -2.340
064 104 -48.276    -48.070     -0.205
064 105 -43.655    -43.947      0.293
064 106 -41.403    -43.289      1.886
064 107 -36.532    -39.062      2.530
064 108 -33.888    -37.812      3.924
064 109 -29.030    -34.353      5.323
064 110 -25.612    -32.273      6.661
064 111 -20.514    -28.702      8.188
064 112 -17.135    -26.692      9.556
064 113 -11.915    -22.729     10.815
064 114  -8.072    -21.241     13.169
064 115  -2.494    -14.331     11.837
064 116   1.603    -13.269     14.873
064 117   7.209     -5.217     12.426
064 118  11.529     -2.601     14.131
064 119  17.560      4.555     13.005
064 120  21.321      8.670     12.650
064 121  27.183     14.288     12.895
064 122  31.380     19.522     11.858
064 123  37.564     25.175     12.389
064 124  41.873     30.443     11.431
064 125  47.188     36.142     11.047
064 126  51.926     42.877      9.049
064 127  59.395     49.078     10.316
064 128  65.663     55.436     10.227
065 075 -50.890    -56.680      5.791
065 076 -55.063    -60.409      5.345
065 077 -56.902    -62.129      5.226
065 078 -60.730    -65.360      4.629
065 079 -62.044    -67.651      5.607
065 080 -65.845    -70.754      4.909
065 081 -67.825    -73.154      5.328
065 082 -70.735    -75.676      4.941
065 083 -70.070    -76.201      6.131
065 084 -71.536    -76.357      4.821
065 085 -70.329    -75.341      5.012
065 086 -71.823    -74.750      2.926
065 087 -70.572    -72.997      2.425
065 088 -71.656    -72.679      1.023
065 089 -70.573    -70.740      0.166
065 090 -71.635    -70.423     -1.212
065 091 -70.322    -68.160     -2.162
065 092 -70.959    -68.103     -2.856
065 093 -69.307    -65.558     -3.749
065 094 -69.593    -65.767     -3.827
065 095 -67.242    -62.865     -4.377
065 096 -67.329    -63.225     -4.104
065 097 -64.935    -59.905     -5.029
065 098 -64.341    -60.386     -3.955
065 099 -61.526    -56.977     -4.549
065 100 -60.197    -57.266     -2.931
065 101 -56.956    -53.685     -3.271
065 102 -55.581    -53.891     -1.690
065 103 -52.195    -50.104     -2.091
065 104 -50.365    -49.963     -0.402
065 105 -46.235    -46.033     -0.202
065 106 -44.246    -45.375      1.129
065 107 -39.187    -41.846      2.659
065 108 -37.018    -40.513      3.495
065 109 -32.532    -37.313      4.781
065 110 -29.411    -35.372      5.961
065 111 -24.421    -32.490      8.069
065 112 -21.337    -30.444      9.108
065 113 -16.179    -27.391     11.212
065 114 -12.829    -26.236     13.407
065 115  -7.830    -22.934     15.104
065 116  -3.426    -21.760     18.334
065 117   2.256    -15.901     18.157
065 118   5.695    -15.419     21.114
065 119  11.513     -6.613     18.126
065 120  15.053     -6.638     21.691
065 121  20.789      4.057     16.732
065 122  24.821      5.774     19.047
065 123  30.701     14.593     16.108
065 124  35.035     16.927     18.108
065 125  40.463     24.835     15.627
065 126  45.084     28.148     16.936
065 127  52.165     36.803     15.362
065 128  58.353     44.289     14.064
065 129  66.207     49.404     16.803
065 130  72.150     57.613     14.537
065 131  80.014     60.790     19.224
065 132  86.407     67.935     18.472
065 133  94.149     70.661     23.488
065 134 100.148     77.952     22.196
065 135 108.006     80.133     27.873
065 136 113.879     87.864     26.015
065 137 121.396     89.232     32.164
065 138 127.546     96.793     30.752
065 139 135.087     98.893     36.194
065 140 141.399    106.554     34.845
065 141 149.081    108.921     40.160
065 142 155.773    115.915     39.858
065 143 163.577    118.683     44.894
065 144 170.723    125.068     45.655
065 145 178.398    128.220     50.178
065 146 185.599    134.211     51.388
065 147 193.562    137.861     55.701
065 148 201.178    143.471     57.707
066 069 -21.256    -36.308     15.051
066 070 -27.697    -40.528     12.831
066 071 -30.812    -43.141     12.328
066 072 -36.244    -47.029     10.785
066 073 -38.737    -49.550     10.813
066 074 -43.736    -52.948      9.212
066 075 -45.959    -55.866      9.907
066 076 -50.279    -59.155      8.876
066 077 -52.323    -61.798      9.475
066 078 -56.490    -65.220      8.729
066 079 -57.756    -67.402      9.646
066 080 -61.778    -70.915      9.137
066 081 -64.029    -72.996      8.967
066 082 -67.578    -76.728      9.150
066 083 -66.939    -76.411      9.472
066 084 -68.776    -77.239      8.463
066 085 -67.794    -74.947      7.153
066 086 -69.544    -75.314      5.770
066 087 -68.558    -72.846      4.288
066 088 -70.278    -73.109      2.830
066 089 -69.192    -70.986      1.794
066 090 -70.544    -71.003      0.458
066 091 -69.399    -68.949     -0.450
066 092 -70.395    -69.040     -1.355
066 093 -68.953    -66.621     -2.332
066 094 -69.435    -66.750     -2.685
066 095 -67.578    -63.979     -3.599
066 096 -67.841    -64.135     -3.707
066 097 -65.752    -61.044     -4.708
066 098 -65.443    -61.236     -4.207
066 099 -63.004    -57.893     -5.111
066 100 -62.273    -58.050     -4.224
066 101 -58.979    -54.513     -4.466
066 102 -58.253    -54.776     -3.478
066 103 -55.004    -50.991     -4.013
066 104 -53.419    -51.464     -1.955
066 105 -49.530    -47.354     -2.176
066 106 -47.901    -47.333     -0.569
066 107 -43.742    -43.621     -0.121
066 108 -41.430    -43.318      1.888
066 109 -37.057    -40.241      3.185
066 110 -34.287    -39.083      4.796
066 111 -29.735    -36.185      6.449
066 112 -26.772    -34.199      7.427
066 113 -21.886    -31.296      9.410
066 114 -18.499    -29.706     11.207
066 115 -13.782    -26.806     13.024
066 116  -9.565    -25.538     15.973
066 117  -4.199    -22.021     17.822
066 118  -0.900    -20.277     19.376
066 119   4.670    -14.517     19.187
066 120   8.242    -11.854     20.097
066 121  13.761     -4.919     18.680
066 122  17.427     -0.713     18.140
066 123  23.270      5.329     17.941
066 124  27.367     10.298     17.070
066 125  32.191     15.064     17.127
066 126  36.562     20.708     15.854
066 127  43.768     26.975     16.793
066 128  49.543     33.359     16.184
066 129  57.332     39.649     17.683
066 130  63.117     45.075     18.042
066 131  70.685     50.402     20.282
066 132  76.715     56.155     20.559
066 133  84.237     60.311     23.926
066 134  90.134     66.323     23.812
066 135  97.813     69.647     28.166
066 136 103.369     76.366     27.002
066 137 110.821     78.811     32.010
066 138 116.747     86.156     30.591
066 139 124.297     88.087     36.210
066 140 130.346     95.770     34.576
066 141 137.722     97.907     39.815
066 142 144.332    105.815     38.517
066 143 151.892    108.291     43.601
066 144 158.523    115.687     42.836
067 078 -49.727    -57.527      7.799
067 079 -51.713    -59.377      7.664
067 080 -55.605    -62.264      6.658
067 081 -58.165    -65.203      7.037
067 082 -61.881    -68.181      6.300
067 083 -61.505    -68.883      7.378
067 084 -63.873    -69.193      5.320
067 085 -63.258    -69.908      6.651
067 086 -65.415    -70.201      4.786
067 087 -64.635    -69.751      5.116
067 088 -66.624    -69.917      3.293
067 089 -65.829    -68.495      2.665
067 090 -67.409    -68.711      1.302
067 091 -66.569    -66.927      0.358
067 092 -67.725    -67.381     -0.345
067 093 -66.610    -65.217     -1.393
067 094 -67.422    -65.763     -1.659
067 095 -65.748    -63.187     -2.561
067 096 -66.357    -63.872     -2.485
067 097 -64.647    -60.845     -3.802
067 098 -64.642    -61.630     -3.013
067 099 -62.536    -58.411     -4.124
067 100 -62.212    -59.075     -3.137
067 101 -59.412    -55.650     -3.762
067 102 -58.646    -56.288     -2.359
067 103 -55.634    -52.743     -2.891
067 104 -54.501    -53.156     -1.345
067 105 -51.007    -49.451     -1.556
067 106 -49.545    -49.379     -0.166
067 107 -45.919    -45.895     -0.024
067 108 -43.882    -45.059      1.177
067 109 -39.644    -42.149      2.505
067 110 -37.185    -40.771      3.586
067 111 -32.769    -38.039      5.270
067 112 -30.012    -36.121      6.109
067 113 -25.347    -33.490      8.143
067 114 -22.170    -32.175     10.005
067 115 -17.426    -29.717     12.291
067 116 -13.504    -29.128     15.624
067 117  -8.730    -26.551     17.820
067 118  -5.588    -26.025     20.437
067 119  -0.171    -22.074     21.903
067 120   3.040    -21.743     24.783
067 121   8.354    -14.416     22.771
067 122  11.986    -14.533     26.520
067 123  17.571     -5.199     22.771
067 124  21.391     -5.072     26.463
067 125  26.153      5.505     20.648
067 126  30.424      6.877     23.547
067 127  37.366     16.689     20.678
067 128  43.131     21.234     21.897
067 129  50.449     30.085     20.364
067 130  55.952     36.811     19.140
067 131  63.566     42.375     21.191
067 132  69.104     49.391     19.713
067 133  76.540     53.382     23.158
067 134  82.070     60.426     21.644
067 135  89.473     63.565     25.908
067 136  95.221     70.259     24.962
067 137 102.455     72.646     29.809
067 138 108.027     79.919     28.108
067 139 115.612     81.110     34.503
067 140 121.207     89.018     32.188
067 141 128.337     90.494     37.843
067 142 134.865     98.469     36.396
067 143 141.878    100.511     41.367
067 144 148.689    107.882     40.807
067 145 156.477    110.320     46.157
067 146 162.915    116.773     46.142
068 072 -20.455    -34.004     13.549
068 073 -23.583    -38.233     14.650
068 074 -29.042    -41.820     12.778
068 075 -31.848    -45.705     13.857
068 076 -37.032    -48.971     11.938
068 077 -39.743    -52.336     12.593
068 078 -44.384    -55.526     11.142
068 079 -46.550    -58.485     11.935
068 080 -51.008    -61.704     10.696
068 081 -53.693    -64.832     11.139
068 082 -57.638    -68.391     10.753
068 083 -57.693    -68.736     11.043
068 084 -60.297    -69.703      9.406
068 085 -59.924    -69.908      9.983
068 086 -62.281    -71.324      9.043
068 087 -61.698    -69.838      8.140
068 088 -64.006    -70.534      6.528
068 089 -63.361    -68.850      5.489
068 090 -65.341    -69.210      3.868
068 091 -64.651    -67.528      2.877
