# Z  N   AME2020   Prediction   Difference
034 047 -76.389    -69.190     -7.199
034 048 -77.594    -70.063     -7.531
034 049 -75.341    -69.019     -6.322
034 050 -75.948    -69.931     -6.017
034 051 -72.414    -67.765     -4.649
034 052 -70.503    -66.916     -3.587
034 053 -66.426    -63.928     -2.498
034 054 -63.884    -63.739     -0.145
034 055 -58.992    -59.264      0.272
034 056 -55.800    -60.066      4.266
034 057 -50.580    -55.014      4.434
035 034 -46.259    -62.387     16.128
035 035 -51.426    -62.240     10.814
035 036 -56.502    -65.330      8.828
035 037 -59.062    -65.503      6.441
035 038 -63.646    -68.147      4.501
035 039 -65.288    -68.912      3.624
035 040 -69.107    -69.281      0.174
035 041 -70.289    -68.842     -1.447
035 042 -73.235    -69.268     -3.967
035 043 -73.452    -69.370     -4.082
035 044 -76.068    -69.999     -6.069
035 045 -75.889    -69.946     -5.943
035 046 -77.977    -71.386     -6.591
035 047 -77.499    -70.080     -7.419
035 048 -79.014    -72.209     -6.805
035 049 -77.783    -69.725     -8.058
035 050 -78.575    -72.769     -5.806
035 051 -75.632    -68.518     -7.114
035 052 -73.892    -69.542     -4.350
035 053 -70.716    -66.102     -4.614
035 054 -68.274    -66.175     -2.099
035 055 -64.000    -63.424     -0.576
035 056 -61.107    -62.440      1.333
035 057 -56.233    -58.552      2.319
035 058 -52.890    -58.553      5.663
036 035 -46.327    -64.717     18.390
036 036 -53.941    -66.496     12.555
036 037 -56.552    -67.674     11.122
036 038 -62.332    -69.531      7.199
036 039 -64.324    -71.218      6.894
036 040 -69.014    -71.527      2.513
036 041 -70.169    -71.453      1.284
036 042 -74.178    -72.448     -1.730
036 043 -74.442    -72.092     -2.350
036 044 -77.893    -73.505     -4.388
036 045 -77.696    -73.004     -4.692
036 046 -80.592    -74.593     -5.999
036 047 -79.991    -74.070     -5.921
036 048 -82.439    -76.017     -6.422
036 049 -81.480    -74.985     -6.495
036 050 -83.266    -77.069     -6.197
036 051 -80.710    -74.462     -6.248
036 052 -79.691    -74.272     -5.419
036 053 -76.536    -71.941     -4.595
036 054 -74.959    -71.672     -3.287
036 055 -70.974    -68.846     -2.128
036 056 -68.769    -68.871      0.102
036 057 -64.136    -65.238      1.102
036 058 -61.348    -65.731      4.383
036 059 -56.159    -61.591      5.432
036 060 -53.082    -62.440      9.358
036 061 -47.424    -58.049     10.625
037 036 -46.012    -66.192     20.180
037 037 -51.916    -67.976     16.060
037 038 -57.219    -69.476     12.257
