Z  N   AME2020   Prediction   Difference
029 025 -20.140    -20.088     -0.052
029 026 -31.240    -31.048     -0.192
029 027 -37.610    -37.883      0.273
029 028 -46.560    -46.693      0.133
029 029 -50.940    -50.521     -0.419
029 030 -56.140    -55.893     -0.247
029 031 -57.460    -57.482      0.022
029 032 -61.420    -61.345     -0.075
029 033 -61.880    -61.794     -0.086
029 034 -65.100    -64.940     -0.160
029 035 -64.440    -64.381     -0.059
029 036 -67.230    -66.983     -0.247
029 037 -65.690    -65.472     -0.218
029 038 -67.620    -67.262     -0.358
029 039 -65.610    -65.336     -0.274
029 040 -66.220    -66.107     -0.113
029 041 -63.250    -63.339      0.089
029 042 -63.910    -63.490     -0.420
029 043 -60.260    -60.190     -0.070
029 044 -60.070    -59.981     -0.089
029 045 -56.390    -56.219     -0.171
029 046 -55.540    -55.615      0.075
029 047 -51.220    -51.072     -0.148
029 048 -49.930    -49.994      0.064
029 049 -45.400    -45.460      0.060
029 050 -43.000    -42.346     -0.654
029 051 -37.380    -37.139     -0.241
029 052 -32.890    -32.741     -0.149
029 053 -26.150    -26.189      0.039
029 054 -21.330    -21.435      0.105
029 055 -13.770    -13.540     -0.230
029 056  -8.890     -8.862     -0.028
029 057  -1.120     -0.726     -0.394
029 058   4.290      4.372     -0.082
029 059  12.860     12.795      0.065
029 060  18.140     18.381     -0.241
029 061  26.640     26.763     -0.123
029 062  32.680     32.849     -0.169
029 063  41.480     41.643     -0.163
029 064  47.930     47.943     -0.013
029 065  56.940     57.022     -0.082
029 066  63.860     63.981     -0.121
029 067  72.580     72.695     -0.115
029 068  79.950     80.047     -0.097
029 069  89.060     88.900      0.160
029 070  96.750     96.969     -0.219
029 071 105.750    105.960     -0.210
029 072 114.070    114.078     -0.008
029 073 122.210    122.622     -0.412
029 074 131.230    131.415     -0.185
029 075 140.070    140.337     -0.267
030 020  40.210     40.070      0.140
030 021  28.910     29.222     -0.312
030 022  14.480     15.060     -0.580
030 023   7.070      6.738      0.332
030 024  -6.700     -6.920      0.220
030 025 -14.050    -13.907     -0.143
030 026 -25.360    -25.101     -0.259
030 027 -31.600    -31.860      0.260
030 028 -41.830    -41.913      0.083
030 029 -47.160    -47.013     -0.147
030 030 -54.120    -53.741     -0.379
030 031 -56.440    -56.311     -0.129
030 032 -61.250    -61.351      0.101
030 033 -62.000    -61.870     -0.130
030 034 -65.780    -65.691     -0.089
030 035 -65.480    -65.205     -0.275
030 036 -68.920    -68.612     -0.308
030 037 -67.800    -67.520     -0.280
030 038 -70.540    -70.088     -0.452
030 039 -68.700    -68.633     -0.067
030 040 -70.250    -70.233     -0.017
030 041 -67.640    -67.830      0.190
030 042 -68.720    -68.625     -0.095
030 043 -66.130    -65.959     -0.171
030 044 -66.350    -66.242     -0.108
030 045 -63.010    -63.165      0.155
030 046 -62.840    -62.690     -0.150
030 047 -58.690    -58.858      0.168
030 048 -57.840    -57.798     -0.042
030 049 -53.340    -53.701      0.361
030 050 -51.570    -51.621      0.051
030 051 -46.340    -46.209     -0.131
030 052 -42.500    -42.346     -0.154
030 053 -36.080    -36.109      0.029
030 054 -31.840    -31.755     -0.085
030 055 -25.000    -24.596     -0.404
030 056 -20.500    -20.444     -0.056
030 057 -13.110    -12.652     -0.458
030 058  -8.130     -8.106     -0.024
030 059  -0.120     -0.074     -0.046
030 060   4.940      4.868      0.072
030 061  12.940     13.044     -0.104
030 062  18.640     18.490      0.150
030 063  27.120     27.094      0.026
030 064  33.100     33.010      0.090
030 065  41.440     41.993     -0.553
030 066  48.160     48.375     -0.215
030 067  57.040     57.202     -0.162
030 068  63.300     63.334     -0.034
030 069  71.990     72.200     -0.210
030 070  79.290     79.068      0.222
030 071  88.480     88.290      0.190
030 072  95.740     95.876     -0.136
030 073 104.390    104.741     -0.351
030 074 112.910    112.980     -0.070
030 075 121.910    121.827      0.083
030 076 130.190    130.280     -0.090
031 021  41.440     41.511     -0.071
031 022  28.030     28.145     -0.115
031 023  19.910     19.241      0.669
031 024   4.420      4.308      0.112
031 025  -4.130     -3.893     -0.237
031 026 -15.660    -15.512     -0.148
031 027 -22.920    -23.356      0.436
031 028 -33.280    -33.428      0.148
031 029 -39.400    -39.821      0.421
031 030 -47.000    -47.124      0.124
031 031 -50.520    -50.695      0.175
031 032 -56.420    -56.297     -0.123
031 033 -58.000    -58.101      0.101
031 034 -62.350    -62.702      0.352
031 035 -62.680    -63.214      0.534
031 036 -66.730    -66.845      0.115
031 037 -66.550    -66.443     -0.107
031 038 -69.410    -69.411      0.001
031 039 -68.590    -68.696      0.106
031 040 -70.650    -70.597     -0.053
031 041 -68.940    -69.121      0.181
031 042 -70.420    -70.310     -0.110
031 043 -68.400    -68.489      0.089
031 044 -68.940    -68.938     -0.002
031 045 -66.350    -66.517      0.167
031 046 -66.550    -66.353     -0.197
031 047 -63.300    -63.309      0.009
031 048 -62.630    -62.581     -0.049
031 049 -58.940    -59.096      0.156
031 050 -57.300    -57.373      0.073
031 051 -52.870    -52.939      0.069
031 052 -49.370    -49.447      0.077
031 053 -43.740    -44.162      0.422
031 054 -39.800    -39.911      0.111
031 055 -33.510    -33.509     -0.001
031 056 -29.420    -29.657      0.237
031 057 -22.560    -22.897      0.337
031 058 -17.940    -18.090      0.150
031 059 -10.700    -10.465     -0.235
031 060  -5.910     -5.924      0.014
031 061   1.570      1.684     -0.114
031 062   6.920      6.929     -0.009
031 063  14.820     14.451      0.369
031 064  20.410     20.386      0.024
031 065  28.770     28.680      0.090
031 066  34.690     34.665      0.025
031 067  43.140     43.093      0.047
031 068  49.300     49.329     -0.029
031 069  58.610     58.316      0.294
031 070  64.380     64.389     -0.009
031 071  72.810     73.064     -0.254
031 072  80.000     79.970      0.030
031 073  89.560     89.205      0.355
031 074  96.180     96.622     -0.442
031 075 105.210    105.151      0.059
031 076 112.860    113.261     -0.401
031 077 121.870    121.833      0.037
032 022  37.360     37.753     -0.393
032 023  27.440     27.456     -0.016
032 024  12.910     12.447      0.463
032 025   4.150      4.228     -0.078
032 026  -8.840     -8.932      0.092
032 027 -16.190    -16.512      0.322
032 028 -27.200    -27.170     -0.030
032 029 -33.980    -33.311     -0.669
032 030 -42.570    -42.293     -0.277
032 031 -47.160    -47.198      0.038
032 032 -54.340    -54.123     -0.217
032 033 -56.960    -56.757     -0.203
032 034 -61.890    -61.993      0.103
032 035 -62.340    -62.683      0.343
032 036 -67.030    -67.097      0.067
032 037 -67.400    -67.385     -0.015
032 038 -70.980    -70.866     -0.114
032 039 -70.480    -70.412     -0.068
032 040 -73.230    -73.102     -0.128
032 041 -72.200    -71.878     -0.322
032 042 -74.030    -73.993     -0.037
032 043 -71.960    -72.299      0.339
032 044 -73.870    -73.778     -0.092
032 045 -71.650    -71.518     -0.132
032 046 -72.570    -72.307     -0.263
032 047 -69.440    -69.297     -0.143
032 048 -69.590    -69.571     -0.019
032 049 -66.140    -66.036     -0.104
032 050 -65.100    -65.320      0.220
032 051 -60.860    -60.795     -0.065
032 052 -58.010    -57.752     -0.258
032 053 -52.760    -52.673     -0.087
032 054 -49.650    -49.389     -0.261
032 055 -43.690    -43.533     -0.157
032 056 -39.730    -39.764      0.034
032 057 -33.380    -33.329     -0.051
032 058 -29.280    -29.435      0.155
032 059 -22.210    -22.350      0.140
032 060 -17.910    -17.876     -0.034
032 061 -10.860    -10.910      0.050
032 062  -6.010     -5.849     -0.161
032 063   2.030      1.595      0.435
032 064   6.780      6.652      0.128
032 065  14.840     14.805      0.035
032 066  20.190     20.515     -0.325
032 067  28.340     28.365     -0.025
032 068  34.030     34.188     -0.158
032 069  42.620     42.698     -0.078
032 070  48.280     48.286     -0.006
032 071  56.280     56.546     -0.266
032 072  63.240     63.391     -0.151
032 073  72.420     72.140      0.280
032 074  78.760     79.082     -0.322
032 075  88.530     88.072      0.458
032 076  94.680     94.912     -0.232
032 077 103.580    103.740     -0.160
032 078 111.300    111.579     -0.279
033 023  40.440     40.714     -0.274
033 024  25.050     25.101     -0.051
033 025  16.030     16.328     -0.298
033 026   2.520      2.481      0.039
033 027  -5.800     -6.052      0.252
033 028 -17.220    -17.254      0.034
033 029 -24.580    -24.461     -0.119
033 030 -33.580    -33.063     -0.517
033 031 -39.020    -38.806     -0.214
033 032 -47.150    -47.015     -0.135
033 033 -51.090    -50.663     -0.427
033 034 -57.130    -56.602     -0.528
033 035 -58.530    -58.557      0.027
033 036 -63.500    -63.215     -0.285
033 037 -64.340    -64.213     -0.127
033 038 -68.300    -68.150     -0.150
033 039 -68.470    -68.194     -0.276
033 040 -71.710    -71.544     -0.166
033 041 -71.040    -70.994     -0.046
033 042 -73.620    -73.638      0.018
033 043 -72.840    -72.495     -0.345
033 044 -74.590    -74.510     -0.080
033 045 -73.010    -72.734     -0.276
033 046 -74.390    -74.061     -0.329
033 047 -72.090    -71.933     -0.157
033 048 -72.630    -72.525     -0.105
033 049 -69.700    -69.943      0.243
033 050 -69.130    -69.103     -0.027
033 051 -65.510    -65.208     -0.302
033 052 -63.030    -63.062      0.032
033 053 -58.450    -58.434     -0.016
033 054 -55.710    -55.555     -0.155
033 055 -50.280    -50.324      0.044
033 056 -46.860    -47.163      0.303
033 057 -41.200    -40.939     -0.261
033 058 -37.540    -37.130     -0.410
033 059 -31.130    -30.787     -0.343
033 060 -27.240    -27.232     -0.008
033 061 -20.740    -20.491     -0.249
033 062 -16.260    -16.079     -0.181
033 063  -8.900     -8.810     -0.090
033 064  -4.380     -4.217     -0.163
033 065   2.850      2.805      0.045
033 066   8.060      8.376     -0.316
033 067  15.740     15.867     -0.127
033 068  21.210     21.680     -0.470
033 069  29.220     29.439     -0.219
033 070  35.100     35.306     -0.206
033 071  43.140     43.241     -0.101
033 072  48.850     49.199     -0.349
033 073  58.020     57.926      0.094
033 074  63.660     64.124     -0.464
033 075  72.110     72.626     -0.516
033 076  78.990     79.325     -0.335
033 077  87.640     87.960     -0.320
033 078  95.060     95.210     -0.150
033 079 103.720    104.054     -0.334
033 080 111.540    111.444      0.096
033 081 120.730    120.387      0.343
033 082 128.440    128.334      0.106
033 083 137.330    137.154      0.176
033 084 145.440    145.311      0.129
033 085 154.440    154.414      0.026
033 086 162.760    162.694      0.066
033 087 172.010    171.827      0.183
034 024  35.360     35.441     -0.081
034 025  25.240     25.262     -0.022
034 026  11.530     11.621     -0.091
034 027   2.810      2.607      0.203
034 028  -9.830     -9.835      0.005
034 029 -17.820    -17.672     -0.148
034 030 -27.350    -27.324     -0.026
034 031 -33.400    -33.085     -0.315
034 032 -42.240    -42.480      0.240
034 033 -47.100    -47.066     -0.034
034 034 -54.260    -54.213     -0.047
034 035 -56.840    -56.985      0.145
034 036 -62.530    -62.656      0.126
034 037 -63.870    -63.614     -0.256
034 038 -68.250    -68.266      0.016
034 039 -68.940    -68.668     -0.272
034 040 -72.780    -72.788      0.008
034 041 -72.510    -72.522      0.012
034 042 -75.700    -75.727      0.027
034 043 -75.450    -74.956     -0.494
034 044 -77.780    -77.721     -0.059
034 045 -76.520    -76.202     -0.318
034 046 -78.510    -78.572      0.062
034 047 -76.440    -76.156     -0.284
034 048 -77.630    -77.830      0.200
034 049 -75.120    -75.429      0.309
034 050 -75.360    -75.602      0.242
034 051 -72.120    -71.913     -0.207
034 052 -70.160    -70.275      0.115
034 053 -65.760    -65.621     -0.139
034 054 -63.570    -63.485     -0.085
034 055 -58.480    -58.587      0.107
034 056 -55.650    -55.439     -0.211
034 057 -50.190    -50.122     -0.068
034 058 -46.910    -46.727     -0.183
034 059 -40.980    -41.088      0.108
034 060 -37.550    -37.563      0.013
034 061 -31.390    -31.099     -0.291
034 062 -27.310    -27.368      0.058
034 063 -20.460    -20.712      0.252
034 064 -16.290    -15.895     -0.395
034 065  -9.370     -9.005     -0.365
034 066  -4.540     -4.888      0.348
034 067   2.780      2.987     -0.207
034 068   7.880      7.844      0.036
034 069  15.500     15.639     -0.139
034 070  20.950     21.356     -0.406
034 071  28.970     28.930      0.040
034 072  34.100     34.367     -0.267
034 073  41.910     42.040     -0.130
034 074  48.260     48.390     -0.130
034 075  56.500     56.534     -0.034
034 076  63.090     63.194     -0.104
034 077  71.370     71.752     -0.382
034 078  78.520     78.310      0.210
034 079  87.420     87.313      0.107
034 080  94.110     94.369     -0.259
034 081 102.940    103.372     -0.432
034 082 111.460    110.700      0.760
034 083 119.510    119.172      0.338
034 084 127.130    127.183     -0.053
034 085 135.870    135.955     -0.085
034 086 144.100    144.286     -0.186
034 087 153.240    153.456     -0.216
034 088 161.850    162.098     -0.248
035 025  38.250     38.768     -0.518
035 026  24.110     24.138     -0.028
035 027  14.420     14.268      0.152
035 028   1.630      1.686     -0.056
035 029  -6.760     -6.650     -0.110
035 030 -16.470    -16.557      0.087
035 031 -23.390    -23.730      0.340
035 032 -32.660    -32.492     -0.168
035 033 -38.530    -38.544      0.014
035 034 -46.520    -46.798      0.278
035 035 -50.490    -50.774      0.284
035 036 -57.050    -57.081      0.031
035 037 -59.110    -59.232      0.122
035 038 -64.130    -64.048     -0.082
035 039 -65.430    -65.040     -0.390
035 040 -69.620    -69.295     -0.325
035 041 -69.890    -69.923      0.033
035 042 -73.730    -73.778      0.048
035 043 -73.380    -73.555      0.175
035 044 -76.200    -76.481      0.281
035 045 -75.820    -75.770     -0.050
035 046 -78.170    -78.264      0.094
035 047 -77.120    -77.105     -0.015
035 048 -79.000    -78.925     -0.075
035 049 -77.240    -77.407      0.167
035 050 -77.860    -77.931      0.071
035 051 -75.230    -75.220     -0.010
035 052 -73.680    -73.562     -0.118
035 053 -69.600    -69.583     -0.017
035 054 -67.810    -67.881      0.071
035 055 -63.110    -63.010     -0.100
035 056 -60.660    -60.895      0.235
035 057 -55.770    -55.863      0.093
