Z  N   AME2020   Prediction   Difference
035 060 -44.742    -45.371      0.629
035 061 -39.172    -40.485      1.312
035 062 -35.425    -37.031      1.605
035 063 -29.302    -30.971      1.669
035 064 -25.285    -26.638      1.353
035 065 -18.972    -19.800      0.828
035 066 -14.347    -14.286     -0.061
035 067  -7.652     -7.523     -0.128
035 068  -2.722     -2.895      0.173
035 069   3.873      5.163     -1.290
035 070   9.507     11.292     -1.785
035 071  17.063     17.390     -0.327
035 072  22.573     23.024     -0.452
035 073  30.073     31.030     -0.957
035 074  36.267     36.775     -0.508
035 075  43.801     43.910     -0.108
035 076  50.119     49.453      0.666
036 030  -9.921    -12.928      3.006
036 031 -17.042    -16.702     -0.340
036 032 -26.611    -24.418     -2.193
036 033 -33.132    -29.967     -3.165
036 034 -42.319    -37.812     -4.507
036 035 -47.040    -43.394     -3.646
036 036 -54.959    -51.263     -3.696
036 037 -57.930    -56.236     -1.695
036 038 -63.575    -62.714     -0.862
036 039 -65.280    -62.038     -3.242
036 040 -69.907    -64.397     -5.510
036 041 -70.569    -62.678     -7.891
036 042 -74.951    -62.952    -11.999
036 043 -75.099    -64.031    -11.068
036 044 -78.717    -68.371    -10.346
036 045 -78.377    -71.312     -7.065
036 046 -81.466    -75.804     -5.662
036 047 -80.200    -76.721     -3.479
036 048 -82.572    -80.111     -2.462
036 049 -81.330    -81.540      0.210
036 050 -82.782    -84.685      1.903
036 051 -80.282    -82.856      2.574
036 052 -79.368    -80.186      0.818
036 053 -75.756    -75.626     -0.130
036 054 -74.435    -74.495      0.061
036 055 -70.279    -69.446     -0.833
036 056 -68.350    -67.930     -0.419
036 057 -63.759    -64.310      0.551
036 058 -61.215    -62.350      1.135
036 059 -56.199    -56.841      0.642
036 060 -53.495    -53.749      0.254
036 061 -48.277    -48.510      0.233
036 062 -45.041    -45.130      0.089
036 063 -39.273    -38.987     -0.286
036 064 -35.722    -35.463     -0.259
036 065 -29.672    -29.466     -0.206
036 066 -25.537    -23.970     -1.567
036 067 -19.088    -17.478     -1.611
036 068 -14.695    -13.966     -0.728
036 069  -7.827     -7.113     -0.714
036 070  -3.107     -3.459      0.353
036 071   4.055      4.545     -0.491
036 072   9.084      6.368      2.716
036 073  16.034     15.067      0.966
036 074  21.775     21.104      0.670
036 075  29.241     29.417     -0.177
036 076  35.176     35.048      0.127
036 077  42.844     43.129     -0.285
036 078  48.631     48.554      0.076
037 037 -51.343    -55.487      4.144
037 038 -57.996    -61.767      3.770
037 039 -60.334    -62.437      2.103
037 040 -65.514    -67.404      1.890
037 041 -66.704    -67.584      0.880
037 042 -71.461    -71.996      0.535
037 043 -72.162    -70.653     -1.509
037 044 -76.207    -74.052     -2.156
037 045 -76.613    -74.466     -2.146
037 046 -80.066    -78.405     -1.661
037 047 -80.055    -78.828     -1.226
037 048 -82.585    -81.096     -1.489
037 049 -81.874    -80.974     -0.900
037 050 -83.572    -83.900      0.328
037 051 -81.681    -82.304      0.624
037 052 -81.134    -82.528      1.394
037 053 -77.976    -78.124      0.149
037 054 -77.096    -77.147      0.051
037 055 -73.540    -73.745      0.205
037 056 -71.974    -71.353     -0.621
037 057 -67.842    -68.427      0.585
037 058 -65.820    -66.175      0.355
037 059 -60.851    -62.249      1.398
037 060 -58.925    -59.844      0.920
037 061 -54.199    -55.224      1.025
037 062 -51.262    -51.707      0.445
037 063 -46.114    -45.979     -0.135
037 064 -42.830    -42.183     -0.646
037 065 -36.979    -36.252     -0.727
037 066 -33.595    -32.287     -1.308
037 067 -27.575    -27.685      0.111
037 068 -23.624    -22.959     -0.665
037 069 -17.175    -16.953     -0.222
037 070 -12.782    -12.930      0.149
037 071  -6.069     -6.163      0.094
037 072  -1.452     -1.172     -0.280
037 073   5.654      6.636     -0.982
037 074  10.366     11.424     -1.058
037 075  17.647     17.449      0.198
037 076  22.911     24.151     -1.240
037 077  30.189     31.168     -0.978
037 078  35.598     36.874     -1.276
037 079  43.189     44.446     -1.257
037 080  48.686     49.863     -1.177
037 081  56.202     57.895     -1.693
037 082  61.955     64.246     -2.291
038 033 -16.355    -17.238      0.884
038 034 -26.774    -23.249     -3.525
038 035 -32.538    -26.144     -6.394
038 036 -42.057    -34.404     -7.654
038 037 -47.044    -37.791     -9.253
038 038 -54.862    -46.922     -7.940
038 039 -58.107    -50.383     -7.725
038 040 -64.124    -56.380     -7.744
038 041 -65.586    -57.569     -8.016
038 042 -70.911    -65.506     -5.405
038 043 -71.885    -66.256     -5.629
038 044 -76.501    -72.311     -4.190
038 045 -77.008    -73.860     -3.149
038 046 -81.238    -80.801     -0.437
038 047 -81.563    -81.393     -0.170
038 048 -84.685    -84.704      0.019
038 049 -84.558    -84.180     -0.378
038 050 -86.985    -86.235     -0.750
038 051 -85.290    -85.206     -0.084
038 052 -85.373    -86.132      0.759
038 053 -82.512    -84.970      2.458
038 054 -82.152    -85.318      3.166
038 055 -78.870    -80.810      1.940
038 056 -77.711    -78.172      0.461
038 057 -73.972    -73.359     -0.613
038 058 -72.360    -71.799     -0.561
038 059 -68.159    -67.228     -0.931
038 060 -66.245    -65.537     -0.709
038 061 -61.819    -61.159     -0.660
038 062 -59.440    -59.752      0.312
038 063 -54.658    -55.260      0.602
038 064 -51.768    -53.120      1.352
038 065 -46.511    -46.582      0.071
038 066 -43.293    -44.274      0.981
038 067 -37.674    -38.827      1.153
038 068 -34.103    -34.929      0.825
038 069 -27.953    -27.678     -0.275
038 070 -24.089    -24.159      0.070
038 071 -17.573    -17.087     -0.486
038 072 -13.551    -14.120      0.569
038 073  -6.838     -6.602     -0.237
038 074  -2.353     -3.397      1.045
038 075   4.638      1.882      2.756
038 076   9.430      6.409      3.020
038 077  16.533     14.503      2.031
038 078  21.589     19.881      1.708
038 079  28.968     28.203      0.765
038 080  33.762     33.515      0.246
038 081  41.100     41.096      0.004
038 082  46.778     46.050      0.728
039 039 -51.450    -53.957      2.506
039 040 -58.228    -58.583      0.355
039 041 -60.575    -61.128      0.554
039 042 -66.316    -68.545      2.229
039 043 -67.999    -67.776     -0.223
039 044 -72.946    -73.812      0.865
039 045 -74.374    -73.772     -0.602
039 046 -78.522    -80.735      2.213
039 047 -79.545    -80.891      1.346
039 048 -82.903    -83.315      0.412
039 049 -83.676    -83.213     -0.463
039 050 -86.693    -84.854     -1.839
039 051 -85.182    -83.760     -1.421
039 052 -85.574    -84.231     -1.343
039 053 -83.218    -83.121     -0.097
039 054 -83.474    -83.355     -0.119
039 055 -80.460    -81.849      1.389
039 056 -79.938    -80.718      0.779
039 057 -76.611    -76.561     -0.050
039 058 -75.529    -74.467     -1.062
039 059 -71.814    -70.280     -1.534
039 060 -70.305    -69.765     -0.540
039 061 -66.346    -65.781     -0.565
039 062 -64.376    -64.786      0.410
039 063 -60.101    -61.123      1.022
039 064 -57.712    -59.081      1.370
039 065 -53.163    -53.834      0.671
039 066 -50.146    -49.844     -0.302
039 067 -45.119    -45.133      0.015
039 068 -41.899    -42.618      0.719
039 069 -36.253    -37.345      1.092
039 070 -32.771    -33.802      1.031
039 071 -26.842    -27.409      0.567
039 072 -23.101    -23.265      0.164
039 073 -16.792    -16.694     -0.098
039 074 -12.457    -12.234     -0.223
039 075  -5.826     -5.491     -0.334
039 076  -1.425      0.090     -1.515
039 077   5.419      5.360      0.058
039 078   9.903      8.537      1.366
039 079  16.831     15.629      1.202
039 080  21.248     20.219      1.029
039 081  27.943     26.975      0.968
039 082  33.262     32.155      1.107
039 083  41.168     39.871      1.297
039 084  48.041     46.741      1.301
040 035 -15.607    -36.838     21.231
040 036 -25.973    -44.373     18.400
040 037 -32.253    -46.804     14.552
040 038 -41.586    -53.153     11.567
040 039 -46.858    -52.610      5.752
040 040 -54.623    -58.735      4.112
040 041 -57.862    -57.767     -0.094
040 042 -64.414    -62.782     -1.632
040 043 -66.372    -64.687     -1.685
040 044 -71.849    -70.321     -1.528
040 045 -73.014    -72.036     -0.978
040 046 -78.260    -77.012     -1.247
040 047 -78.944    -79.262      0.318
040 048 -83.764    -85.148      1.383
040 049 -84.741    -86.586      1.845
040 050 -88.458    -87.334     -1.124
040 051 -87.369    -85.962     -1.407
040 052 -88.355    -86.333     -2.022
040 053 -86.235    -85.010     -1.225
040 054 -86.920    -86.068     -0.852
040 055 -84.498    -84.621      0.122
040 056 -84.169    -83.962     -0.206
040 057 -81.329    -81.255     -0.074
040 058 -80.660    -80.493     -0.166
040 059 -77.305    -75.927     -1.379
040 060 -76.338    -76.013     -0.324
040 061 -72.721    -71.356     -1.365
040 062 -71.194    -69.693     -1.501
040 063 -67.046    -64.142     -2.904
040 064 -65.216    -63.640     -1.575
040 065 -60.644    -60.123     -0.521
040 066 -58.369    -59.119      0.751
040 067 -53.641    -55.550      1.908
040 068 -50.839    -53.400      2.561
040 069 -45.456    -48.433      2.977
040 070 -42.442    -44.713      2.271
040 071 -36.868    -37.595      0.727
040 072 -33.332    -33.625      0.293
040 073 -27.304    -26.904     -0.400
040 074 -23.568    -23.046     -0.523
040 075 -17.353    -16.008     -1.345
040 076 -13.164    -11.687     -1.476
040 077  -6.712     -5.205     -1.507
040 078  -2.468     -3.924      1.455
040 079   4.305      1.687      2.619
040 080   8.294      7.930      0.365
040 081  14.779     14.154      0.625
040 082  19.813     20.198     -0.385
040 083  27.442     27.035      0.407
040 084  34.055     33.956      0.099
041 041 -50.642    -51.014      0.372
041 042 -57.911    -58.376      0.466
041 043 -61.217    -60.531     -0.686
041 044 -67.311    -66.114     -1.197
041 045 -68.957    -68.185     -0.771
041 046 -74.777    -75.623      0.846
041 047 -76.475    -76.658      0.183
041 048 -80.965    -82.626      1.661
041 049 -82.196    -83.317      1.121
041 050 -86.454    -86.158     -0.296
041 051 -86.069    -85.120     -0.948
041 052 -87.286    -86.676     -0.610
041 053 -85.669    -85.654     -0.015
041 054 -86.597    -86.634      0.037
041 055 -84.649    -85.649      1.000
041 056 -84.911    -86.675      1.764
041 057 -82.492    -84.636      2.144
041 058 -82.080    -83.371      1.292
041 059 -79.335    -78.947     -0.387
041 060 -78.752    -77.502     -1.250
041 061 -75.716    -74.456     -1.260
041 062 -74.563    -74.163     -0.400
041 063 -70.963    -71.405      0.442
041 064 -69.463    -69.918      0.455
041 065 -65.496    -65.975      0.479
041 066 -63.600    -63.229     -0.372
041 067 -59.334    -59.384      0.050
041 068 -56.836    -57.139      0.303
041 069 -52.037    -51.378     -0.659
041 070 -49.294    -49.337      0.043
041 071 -44.054    -44.758      0.704
041 072 -40.887    -41.115      0.228
041 073 -35.186    -34.853     -0.334
041 074 -31.656    -30.954     -0.702
041 075 -25.714    -24.892     -0.823
041 076 -21.846    -20.936     -0.910
041 077 -16.333    -15.423     -0.909
041 078 -12.297    -11.591     -0.706
041 079  -6.083     -5.353     -0.730
041 080  -2.111     -1.624     -0.487
041 081   3.844      2.912      0.932
041 082   8.111      7.844      0.267
041 083  16.011     16.192     -0.181
041 084  22.354     21.917      0.437
041 085  30.158     30.281     -0.123
041 086  36.731     36.303      0.429
042 036  -7.921    -46.404     38.483
042 037 -15.148    -38.376     23.228
042 038 -25.390    -34.007      8.617
042 039 -31.885    -30.069     -1.816
042 040 -41.074    -38.018     -3.056
042 041 -46.394    -43.171     -3.223
042 042 -54.401    -55.218      0.817
042 043 -57.737    -58.840      1.103
042 044 -65.024    -64.720     -0.304
042 045 -67.387    -67.812      0.425
042 046 -73.267    -73.041     -0.226
042 047 -74.750    -75.784      1.034
042 048 -80.391    -80.682      0.291
042 049 -82.324    -83.123      0.799
042 050 -86.928    -85.753     -1.175
042 051 -86.656    -86.580     -0.076
042 052 -88.476    -88.921      0.445
042 053 -87.297    -89.876      2.579
042 054 -88.841    -89.493      0.652
042 055 -87.374    -88.577      1.203
042 056 -87.981    -89.975      1.993
042 057 -86.157    -87.706      1.548
042 058 -86.144    -87.149      1.005
042 059 -83.693    -84.657      0.964
042 060 -83.482    -84.265      0.783
042 061 -80.723    -80.468     -0.255
042 062 -80.008    -80.983      0.975
042 063 -76.794    -77.016      0.222
042 064 -75.744    -76.421      0.677
042 065 -72.082    -69.918     -2.165
042 066 -70.529    -68.927     -1.602
042 067 -66.700    -64.194     -2.506
042 068 -64.636    -63.346     -1.290
042 069 -60.108    -58.597     -1.511
042 070 -57.916    -57.222     -0.694
042 071 -53.053    -52.415     -0.638
042 072 -50.377    -50.856      0.479
042 073 -45.075    -44.898     -0.177
042 074 -42.043    -41.598     -0.445
042 075 -36.530    -35.408     -1.122
042 076 -32.951    -31.951     -1.000
042 077 -27.502    -26.530     -0.972
042 078 -23.912    -23.040     -0.872
042 079 -17.904    -17.767     -0.137
042 080 -14.484    -13.819     -0.665
042 081  -8.713     -9.082      0.370
042 082  -4.921     -2.964     -1.957
042 083   2.835      4.161     -1.326
042 084   8.821     10.602     -1.781
042 085  16.663     17.268     -0.605
042 086  22.977     23.783     -0.806
043 043 -51.613    -53.605      1.992
043 044 -58.557    -59.354      0.797
043 045 -61.828    -62.612      0.784
043 046 -68.504    -68.295     -0.209
043 047 -70.473    -71.429      0.956
043 048 -76.089    -76.402      0.313
043 049 -78.927    -78.603     -0.324
043 050 -83.482    -83.058     -0.424
043 051 -84.087    -83.367     -0.720
043 052 -85.977    -87.813      1.837
043 053 -85.574    -87.556      1.982
043 054 -87.668    -87.890      0.222
043 055 -86.449    -86.185     -0.264
043 056 -87.849    -87.766     -0.083
043 057 -86.240    -86.691      0.452
043 058 -86.693    -88.011      1.318
043 059 -84.656    -85.712      1.056
043 060 -84.453    -85.979      1.526
043 061 -82.285    -83.541      1.256
043 062 -81.825    -83.991      2.166
043 063 -78.945    -80.671      1.725
043 064 -78.273    -78.524      0.251
043 065 -75.621    -75.071     -0.550
043 066 -73.995    -72.509     -1.486
043 067 -70.593    -69.439     -1.153
043 068 -68.904    -67.927     -0.977
043 069 -64.891    -64.513     -0.379
043 070 -62.940    -62.447     -0.493
043 071 -58.429    -58.869      0.440
043 072 -56.090    -56.452      0.362
043 073 -51.392    -52.620      1.228
043 074 -48.540    -48.524     -0.016
043 075 -43.807    -43.538     -0.269
043 076 -40.879    -40.448     -0.431
043 077 -35.929    -35.306     -0.623
043 078 -32.614    -32.836      0.222
043 079 -27.089    -27.998      0.910
043 080 -23.595    -25.252      1.657
043 081 -18.543    -19.106      0.563
043 082 -14.670    -15.597      0.927
043 083  -7.611     -7.475     -0.137
043 084  -1.679     -1.339     -0.340
043 085   5.942      6.880     -0.938
043 086  11.949     12.605     -0.655
043 087  19.819     21.051     -1.232
043 088  26.052     27.198     -1.145
043 089  34.039     35.741     -1.703
043 090  40.780     42.131     -1.352
044 039 -14.705    -19.873      5.168
044 040 -24.728    -22.531     -2.197
044 041 -30.916    -27.271     -3.645
044 042 -40.769    -38.791     -1.978
044 043 -46.622    -45.706     -0.916
044 044 -54.814    -55.690      0.877
044 045 -58.885    -59.937      1.052
044 046 -65.927    -65.150     -0.777
044 047 -68.392    -69.304      0.912
044 048 -74.869    -74.627     -0.243
044 049 -77.413    -77.911      0.498
044 050 -82.839    -81.650     -1.189
044 051 -83.443    -82.275     -1.168
